"Timestamp","Target ID","Source ID","Result","Status","Message"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000060","Created","Success",""
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000080","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","5d988f85db3213007f3873278c96198f","SGR000000000081","Created","Success",""
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000082","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000083","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000084","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000000085","Created","Success",""
"2018/06/18 10:27:55","94984f85db3213007f3873278c9619bb","SGR000000000086","Not Completed","Skip","Target Entry Exists and No Updates Allowed"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000001064","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","5d988f85db3213007f3873278c961997","SGR000000000088","Created","Success",""
"2018/06/18 10:27:55","dd988f85db3213007f3873278c96199a","SGR000000000064","Created","Success",""
"2018/06/18 10:27:55","15988f85db3213007f3873278c96199e","SGR000000000090","Created","Success",""
"2018/06/18 10:27:55","59988f85db3213007f3873278c9619a4","SGR000000000091","Created","Success",""
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000059","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000073","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","5d988f85db3213007f3873278c96198f","SGR000000000074","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000075","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000076","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000077","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000000078","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","94984f85db3213007f3873278c9619bb","SGR000000000079","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000001063","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d1988f85db3213007f3873278c9619a6","SGR000000000065","Created","Success",""
"2018/06/18 10:27:55","19988f85db3213007f3873278c9619ac","SGR000000000089","Created","Success",""
"2018/06/18 10:27:55","dd988f85db3213007f3873278c96199a","SGR000000000063","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","15988f85db3213007f3873278c96199e","SGR000000000092","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","59988f85db3213007f3873278c9619a4","SGR000000000093","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000058","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000066","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","5d988f85db3213007f3873278c96198f","SGR000000000067","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000068","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000069","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","19988f85db3213007f3873278c96198c","SGR000000000070","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000000071","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","94984f85db3213007f3873278c9619bb","SGR000000000072","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","d5988f85db3213007f3873278c961996","SGR000000001062","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","51988f85db3213007f3873278c9619bc","SGR000000000061","Created","Success",""
"2018/06/18 10:27:55","51988f85db3213007f3873278c9619bc","SGR000000000087","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","dd988f85db3213007f3873278c96199a","SGR000000000062","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","15988f85db3213007f3873278c96199e","SGR000000000094","Not Completed","Skip","Another source record is being migrated for this key"
"2018/06/18 10:27:55","59988f85db3213007f3873278c9619a4","SGR000000000095","Not Completed","Skip","Another source record is being migrated for this key"
