"Timestamp","Target ID","Source ID","Result","Status","Message"
"2018/06/16 11:00:41","5bbbb0ecdb3213007f3873278c9619bc","000000000000002","Updated","Success",""
"2018/06/16 11:00:41","9bbbb0ecdb3213007f3873278c9619bd","000000000000001","Updated","Success",""
