"Timestamp","Target ID","Source ID","Result","Status","Message"
"2018/06/18 09:05:19","6184b68d37ba53005d19dcc773990e76","000000000000001","Updated","Success","No Changes Made"
"2018/06/18 09:05:19","a984b68d37ba53005d19dcc773990e76","000000000000002","Updated","Success","No Changes Made"
"2018/06/18 09:05:19","6184b68d37ba53005d19dcc773990e77","000000000000003","Updated","Success","No Changes Made"
"2018/06/18 09:05:19","2984b68d37ba53005d19dcc773990e77","000000000000004","Updated","Success","No Changes Made"
"2018/06/18 09:05:19",,"000000000000101","Not Completed","Error","Entry contains a NULL key field value"
"2018/06/18 09:05:19",,"000000000000201","Not Completed","Error","Entry contains a NULL key field value"
"2018/06/18 09:05:19",,"000000000000202","Not Completed","Error","Entry contains a NULL key field value"
"2018/06/18 09:05:19",,"000000000000301","Not Completed","Error","Entry contains a NULL key field value"
"2018/06/18 09:05:19",,"000000000000302","Not Completed","Error","Entry contains a NULL key field value"
"2018/06/18 09:05:19","ad84b68d37ba53005d19dcc773990e7b","000000000000303","Updated","Success","No Changes Made"
"2018/06/18 09:05:19","ad84b68d37ba53005d19dcc773990e7b","000000000000401","Not Completed","Skip","Another source record is being migrated for this key"
